chrom	end	end_orig	end_prox	pos	start	start_orig	start_prox	bin
14	-13702	15933472	15943174	-11702.0	-9702	15929472	15943174	-12000.0
14	-14383	16007155	16017538	-12383.0	-10383	16003155	16017538	-12000.0
14	-15702	16241512	16251214	-12702.0	-9702	16235512	16251214	-13000.0
15	159539	7576084	7416258	157682.5	155826	7572084	7416258	158000.0
15	-159539	7576084	7735336	-159395.5	-159252	7572084	7735336	-159000.0
15	-142285	7597051	7735336	-140285.0	-138285	7593051	7735336	-140000.0
15	30500	7770577	7735336	29870.5	29241	7764577	7735336	30000.0
15	-30500	7770577	7796336	-28129.5	-25759	7764577	7796336	-28000.0
15	26666	7823002	7796336	24666.0	22666	7819002	7796336	25000.0
15	33113	7894055	7860942	31113.0	29113	7890055	7860942	31000.0
15	-47512	8112510	8154022	-44512.0	-41512	8106510	8154022	-45000.0
15	-107960	8425568	8527528	-104960.0	-101960	8419568	8527528	-105000.0
15	6298	8682518	8676220	3298.0	298	8676518	8676220	3000.0
15	-7609	8842509	8844118	-4609.0	-1609	8836509	8844118	-5000.0
15	-125555	9210019	9331574	-123555.0	-121555	9206019	9331574	-124000.0
15	58012	9389586	9331574	53012.0	48012	9379586	9331574	53000.0
15	231223	13863045	13631822	229223.0	227223	13859045	13631822	229000.0
1A	585677	4214015	3628338	583677.0	581677	4210015	3628338	584000.0
1A	-271445	7469507	7734952	-268445.0	-265445	7463507	7734952	-268000.0
1A	-8808	8613012	8617820	-6808.0	-4808	8609012	8617820	-7000.0
1A	15379	9215005	9199626	13379.0	11379	9211005	9199626	13000.0
1A	-55918	9574006	9625924	-53918.0	-51918	9570006	9625924	-54000.0
1A	-115862	10001026	10112888	-113862.0	-111862	9997026	10112888	-114000.0
1A	-196862	11179008	11371870	-194862.0	-192862	11175008	11371870	-195000.0
1A	-26202	11349668	11371870	-24202.0	-22202	11345668	11371870	-24000.0
1A	20476	11775660	11755184	17476.0	14476	11769660	11755184	17000.0
1A	-11436	11930536	11935972	-8436.0	-5436	11924536	11935972	-8000.0
1A	46463	12917027	12870564	44463.0	42463	12913027	12870564	44000.0
1A	-33607	13478509	13506116	-30607.0	-27607	13472509	13506116	-31000.0
1A	11258	13621022	13609764	9258.0	7258	13617022	13609764	9000.0
1A	-29331	13930873	13954204	-26331.0	-23331	13924873	13954204	-26000.0
1A	-24451	14068531	14086982	-21451.0	-18451	14062531	14086982	-21000.0
1A	14898	14372526	14357628	9898.0	4898	14362526	14357628	10000.0
1A	-10167	14953541	14957708	-7167.0	-4167	14947541	14957708	-7000.0
1A	169606	15485604	15314516	168347.0	167088	15481604	15314516	168000.0
1A	-169606	15485604	15653728	-168865.0	-168124	15481604	15653728	-169000.0
1A	-146226	15513502	15653728	-143226.0	-140226	15507502	15653728	-143000.0
1A	-327988	16410542	16732530	-324988.0	-321988	16404542	16732530	-325000.0
1A	-21025	16717505	16732530	-18025.0	-15025	16711505	16732530	-18000.0
1A	143447	16875977	16732530	141447.0	139447	16871977	16732530	141000.0
1A	364982	17097512	16732530	361982.0	358982	17091512	16732530	362000.0
1A	577413	17309943	16732530	574413.0	571413	17303943	16732530	574000.0
1A	-651890	17469018	18116908	-649890.0	-647890	17465018	18116908	-650000.0
1A	-638903	17484005	18116908	-635903.0	-632903	17478005	18116908	-636000.0
1A	-501851	17619057	18116908	-499851.0	-497851	17615057	18116908	-500000.0
1A	-241801	17879107	18116908	-239801.0	-237801	17875107	18116908	-240000.0
1A	-136888	17984020	18116908	-134888.0	-132888	17980020	18116908	-135000.0
1A	-15500	18144040	18151540	-11500.0	-7500	18136040	18151540	-12000.0
1A	111055	18262595	18151540	108055.0	105055	18256595	18151540	108000.0
1A	282987	18434527	18151540	279987.0	276987	18428527	18151540	280000.0
1A	-585856	18762018	19343874	-583856.0	-581856	18758018	19343874	-584000.0
1A	-510336	18839538	19343874	-507336.0	-504336	18833538	19343874	-507000.0
1A	-208600	19143274	19343874	-204600.0	-200600	19135274	19343874	-205000.0
1A	-14349	19335525	19343874	-11349.0	-8349	19329525	19343874	-11000.0
1A	6711	19407251	19400540	4711.0	2711	19403251	19400540	5000.0
1A	69003	19570025	19501022	67003.0	65003	19566025	19501022	67000.0
1A	123986	19625008	19501022	119986.0	115986	19617008	19501022	120000.0
1A	166983	19668005	19501022	164983.0	162983	19664005	19501022	165000.0
1A	190411	19691433	19501022	187411.0	184411	19685433	19501022	187000.0
1A	-295553	19849041	20138594	-292553.0	-289553	19843041	20138594	-293000.0
1A	-270263	19874331	20138594	-267263.0	-264263	19868331	20138594	-267000.0
1A	-12525	20130069	20138594	-10525.0	-8525	20126069	20138594	-11000.0
1A	-148144	20348014	20492158	-146144.0	-144144	20344014	20492158	-146000.0
1A	9029	20501187	20492158	7029.0	5029	20497187	20492158	7000.0
1A	101917	20594075	20492158	99917.0	97917	20590075	20492158	100000.0
1A	250062	20742220	20492158	246062.0	242062	20734220	20492158	246000.0
1A	-165952	20897556	21057508	-162952.0	-159952	20891556	21057508	-163000.0
1A	-56507	21005001	21057508	-54507.0	-52507	21001001	21057508	-55000.0
1A	-16302	21100994	21109296	-12302.0	-8302	21092994	21109296	-12000.0
1A	207158	21320402	21109296	207132.0	207106	21316402	21109296	207000.0
1A	-207158	21320402	21523612	-205184.0	-203210	21316402	21523612	-205000.0
1A	-168070	21363542	21523612	-164070.0	-160070	21355542	21523612	-164000.0
1A	-53077	21476535	21523612	-50077.0	-47077	21470535	21523612	-50000.0
1A	10131	21606535	21596404	7131.0	4131	21600535	21596404	7000.0
1A	65586	22219140	22153554	63586.0	61586	22215140	22153554	64000.0
1A	-112293	22400553	22506846	-109293.0	-106293	22394553	22506846	-109000.0
1A	-105886	22688628	22788514	-102886.0	-99886	22682628	22788514	-103000.0
1A	-66989	22731525	22788514	-61989.0	-56989	22721525	22788514	-62000.0
1A	73506	22862020	22788514	71506.0	69506	22858020	22788514	72000.0
1A	118635	22907149	22788514	115635.0	112635	22901149	22788514	116000.0
1A	280531	23069045	22788514	278531.0	276531	23065045	22788514	279000.0
1A	-267493	23473029	23736522	-265493.0	-263493	23469029	23736522	-265000.0
1A	-184521	23560001	23736522	-180521.0	-176521	23552001	23736522	-181000.0
1A	-67980	23674542	23736522	-64980.0	-61980	23668542	23736522	-65000.0
1A	-51064	23693458	23736522	-47064.0	-43064	23685458	23736522	-47000.0
1A	14497	23751019	23736522	12497.0	10497	23747019	23736522	12000.0
1A	10560	23962632	23952072	7560.0	4560	23956632	23952072	8000.0
1A	-60711	24051009	24107720	-58711.0	-56711	24047009	24107720	-59000.0
1A	11236	24119505	24107720	8510.5	5785	24113505	24107720	9000.0
1A	-11236	24119505	24130192	-10961.5	-10687	24113505	24130192	-11000.0
1A	29814	24160006	24130192	26814.0	23814	24154006	24130192	27000.0
1A	85896	24216088	24130192	81896.0	77896	24208088	24130192	82000.0
1A	212824	24343016	24130192	210824.0	208824	24339016	24130192	211000.0
1A	226023	24356215	24130192	224023.0	222023	24352215	24130192	224000.0
1A	275918	24406110	24130192	273918.0	271918	24402110	24130192	274000.0
1A	-156992	24654076	24807068	-154992.0	-152992	24650076	24807068	-155000.0
1A	186295	24993363	24807068	184295.0	182295	24989363	24807068	184000.0
1A	470582	25277650	24807068	467582.0	464582	25271650	24807068	468000.0
1A	-395983	25452737	25842720	-392983.0	-389983	25446737	25842720	-393000.0
1A	-359203	25489517	25842720	-356203.0	-353203	25483517	25842720	-356000.0
1A	-279636	25567084	25842720	-277636.0	-275636	25563084	25842720	-278000.0
1A	-109279	25741441	25842720	-105279.0	-101279	25733441	25842720	-105000.0
1A	-51166	25797554	25842720	-48166.0	-45166	25791554	25842720	-48000.0
1A	-16173	25832547	25842720	-13173.0	-10173	25826547	25842720	-13000.0
1A	52320	25895040	25842720	48320.0	44320	25887040	25842720	48000.0
1A	98333	25941053	25842720	96333.0	94333	25937053	25842720	96000.0
1A	113293	25956013	25842720	111293.0	109293	25952013	25842720	111000.0
1A	-145947	26108027	26249974	-143947.0	-141947	26104027	26249974	-144000.0
1A	-32851	26221123	26249974	-30851.0	-28851	26217123	26249974	-31000.0
1A	95847	26369067	26273220	93847.0	91847	26365067	26273220	94000.0
1A	-183299	26491131	26670430	-181299.0	-179299	26487131	26670430	-181000.0
1A	10648	26681078	26670430	8648.0	6648	26677078	26670430	9000.0
1A	25244	26695674	26670430	22244.0	19244	26689674	26670430	22000.0
1A	-219103	26902521	27111624	-214103.0	-209103	26892521	27111624	-214000.0
1A	-90082	27027542	27111624	-87082.0	-84082	27021542	27111624	-87000.0
1A	168404	27280028	27111624	166404.0	164404	27276028	27111624	166000.0
1A	-211757	27525079	27732836	-209757.0	-207757	27521079	27732836	-210000.0
1A	-41815	27695021	27732836	-39815.0	-37815	27691021	27732836	-40000.0
1A	10181	27743017	27732836	8181.0	6181	27739017	27732836	8000.0
1A	23798	27860532	27836734	20798.0	17798	27854532	27836734	21000.0
1A	-112532	28135604	28242136	-109532.0	-106532	28129604	28242136	-110000.0
1A	-111966	28798420	28906386	-109966.0	-107966	28794420	28906386	-110000.0
1A	-91296	28819090	28906386	-89296.0	-87296	28815090	28906386	-89000.0
1A	23368	28929754	28906386	21368.0	19368	28925754	28906386	21000.0
1A	75117	28981503	28906386	72117.0	69117	28975503	28906386	72000.0
1A	-217902	29165006	29378908	-215902.0	-213902	29161006	29378908	-216000.0
1A	-82315	29304593	29378908	-78315.0	-74315	29296593	29378908	-78000.0
1A	-16363	29376545	29378908	-9363.0	-2363	29362545	29378908	-9000.0
1A	29233	29408141	29378908	25233.0	21233	29400141	29378908	25000.0
1A	16249	29620503	29604254	13249.0	10249	29614503	29604254	13000.0
1A	26797	29631051	29604254	24797.0	22797	29627051	29604254	25000.0
1A	59833	29902655	29842822	56833.0	53833	29896655	29842822	57000.0
1A	76420	29919242	29842822	74420.0	72420	29915242	29842822	74000.0
1A	-45826	30137118	30178944	-43826.0	-41826	30133118	30178944	-44000.0
1A	59258	30238202	30178944	57258.0	55258	30234202	30178944	57000.0
1A	291603	31118341	30826738	287603.0	283603	31110341	30826738	288000.0
1A	302401	31129139	30826738	300401.0	298401	31125139	30826738	300000.0
1A	-126572	32170262	32292834	-124572.0	-122572	32166262	32292834	-125000.0
1A	-64242	32234592	32292834	-61242.0	-58242	32228592	32292834	-61000.0
1A	11431	32304265	32292834	9431.0	7431	32300265	32292834	9000.0
1A	11346	32384470	32373124	8346.0	5346	32378470	32373124	8000.0
1A	47914	32421038	32373124	45914.0	43914	32417038	32373124	46000.0
1A	95924	32469048	32373124	93924.0	91924	32465048	32373124	94000.0
1A	-136045	32590959	32721004	-133045.0	-130045	32584959	32721004	-133000.0
1A	40618	32761622	32721004	36618.0	32618	32753622	32721004	37000.0
1A	6876	32898610	32891734	4876.0	2876	32894610	32891734	5000.0
1A	-32305	32935501	32957806	-27305.0	-22305	32925501	32957806	-27000.0
1A	8223	32966029	32957806	6223.0	4223	32962029	32957806	6000.0
1A	6808	33101570	33094762	3808.0	808	33095570	33094762	4000.0
1A	32240	33127002	33094762	30240.0	28240	33123002	33094762	30000.0
1A	-64374	33273002	33325376	-58374.0	-52374	33261002	33325376	-58000.0
1A	4766	33330142	33325376	2766.0	766	33326142	33325376	3000.0
1A	15637	33341013	33325376	13637.0	11637	33337013	33325376	14000.0
1A	-18900	33393338	33404238	-14900.0	-10900	33385338	33404238	-15000.0
1A	-52479	33516023	33560502	-48479.0	-44479	33508023	33560502	-48000.0
1A	-52936	33739538	33786474	-49936.0	-46936	33733538	33786474	-50000.0
1A	79031	33865505	33786474	76031.0	73031	33859505	33786474	76000.0
1A	164710	33951184	33786474	160710.0	156710	33943184	33786474	161000.0
1A	-187394	33988548	34169942	-184394.0	-181394	33982548	34169942	-184000.0
1A	-73922	34100020	34169942	-71922.0	-69922	34096020	34169942	-72000.0
1A	-30441	34145501	34169942	-27441.0	-24441	34139501	34169942	-27000.0
1A	13953	34285087	34271134	11953.0	9953	34281087	34271134	12000.0
1A	-145680	34471526	34611206	-142680.0	-139680	34465526	34611206	-143000.0
1A	39336	34718108	34678772	37336.0	35336	34714108	34678772	37000.0
1A	22677	34818303	34795626	18677.0	14677	34810303	34795626	19000.0
1A	-34509	34940503	34969012	-31509.0	-28509	34934503	34969012	-32000.0
1A	12502	34981514	34969012	7502.0	2502	34971514	34969012	8000.0
1A	76733	35286417	35209684	73733.0	70733	35280417	35209684	74000.0
1A	149826	35359510	35209684	146826.0	143826	35353510	35209684	147000.0
1A	228847	35438531	35209684	225847.0	222847	35432531	35209684	226000.0
1A	-158607	35544071	35698678	-156607.0	-154607	35540071	35698678	-157000.0
1A	-32473	35763731	35790204	-29473.0	-26473	35757731	35790204	-29000.0
1A	12514	35806040	35790204	10175.0	7836	35798040	35790204	10000.0
1A	-12514	35806040	35815232	-10853.0	-9192	35798040	35815232	-11000.0
1A	116137	36329515	36213378	111137.0	106137	36319515	36213378	111000.0
1A	-292493	36847033	37131526	-288493.0	-284493	36839033	37131526	-288000.0
1A	-37984	37111542	37131526	-28984.0	-19984	37093542	37131526	-29000.0
1A	-20524	37115002	37131526	-18524.0	-16524	37111002	37131526	-19000.0
1A	84807	37227033	37142226	82807.0	80807	37223033	37142226	83000.0
1A	152313	37294539	37142226	149313.0	146313	37288539	37142226	149000.0
1A	199365	37341591	37142226	194365.0	189365	37331591	37142226	194000.0
1A	-65309	37540295	37601604	-63309.0	-61309	37536295	37601604	-63000.0
1A	15997	37617601	37601604	12997.0	9997	37611601	37601604	13000.0
1A	220410	37822014	37601604	216410.0	212410	37814014	37601604	216000.0
1A	-285192	38016176	38297368	-283192.0	-281192	38012176	38297368	-283000.0
1A	-167506	38666598	38830104	-165506.0	-163506	38662598	38830104	-166000.0
1A	-65952	39062284	39124236	-63952.0	-61952	39058284	39124236	-64000.0
1A	-6175	39124061	39124236	-3175.0	-175	39118061	39124236	-3000.0
1A	29688	39259566	39229878	26688.0	23688	39253566	39229878	27000.0
1A	70824	39447508	39376684	67824.0	64824	39441508	39376684	68000.0
1A	-69750	39499650	39565400	-67750.0	-65750	39495650	39565400	-68000.0
1A	146665	39712065	39565400	144665.0	142665	39708065	39565400	145000.0
1A	229112	39794512	39565400	226112.0	223112	39788512	39565400	226000.0
1A	-224459	39868061	40088520	-222459.0	-220459	39864061	40088520	-222000.0
1A	-46947	40047573	40088520	-43947.0	-40947	40041573	40088520	-44000.0
1A	21016	40109536	40088520	18016.0	15016	40103536	40088520	18000.0
1A	70507	40159027	40088520	66507.0	62507	40151027	40088520	67000.0
1A	-142990	40253004	40391994	-140990.0	-138990	40249004	40391994	-141000.0
1A	31051	40423045	40391994	29051.0	27051	40419045	40391994	29000.0
1A	-242538	40848010	41086548	-240538.0	-238538	40844010	41086548	-241000.0
1A	-111444	40979104	41086548	-109444.0	-107444	40975104	41086548	-109000.0
1A	-37039	41055509	41086548	-34039.0	-31039	41049509	41086548	-34000.0
1A	23663	41171011	41146836	21919.0	20175	41167011	41146836	22000.0
1A	-23663	41171011	41194162	-23407.0	-23151	41167011	41194162	-23000.0
1A	110847	41305009	41194162	108847.0	106847	41301009	41194162	109000.0
1A	-33465	41457573	41485038	-30465.0	-27465	41451573	41485038	-30000.0
1A	-125167	42015009	42132176	-121167.0	-117167	42007009	42132176	-121000.0
1A	-93158	42043018	42132176	-91158.0	-89158	42039018	42132176	-91000.0
1A	-30986	42186676	42211662	-27986.0	-24986	42180676	42211662	-28000.0
1A	447554	42659216	42211662	445554.0	443554	42655216	42211662	446000.0
1A	749447	42961109	42211662	747447.0	745447	42957109	42211662	747000.0
1A	-684937	43214499	43893436	-681937.0	-678937	43208499	43893436	-682000.0
1A	-675498	43223938	43893436	-672498.0	-669498	43217938	43893436	-672000.0
1A	-563732	43339704	43893436	-558732.0	-553732	43329704	43893436	-559000.0
1A	-494425	43403011	43893436	-492425.0	-490425	43399011	43893436	-492000.0
1A	-328869	43570567	43893436	-325869.0	-322869	43564567	43893436	-326000.0
1A	-294912	43604524	43893436	-291912.0	-288912	43598524	43893436	-292000.0
1A	-262434	43635002	43893436	-260434.0	-258434	43631002	43893436	-260000.0
1A	-210199	43691237	43893436	-206199.0	-202199	43683237	43893436	-206000.0
1A	72114	43965550	43893436	69114.0	66114	43959550	43893436	69000.0
1A	-26645	44098557	44119202	-23645.0	-20645	44092557	44119202	-24000.0
1A	-11376	44158218	44161594	-7376.0	-3376	44150218	44161594	-7000.0
1A	-70601	44354055	44420656	-68601.0	-66601	44350055	44420656	-69000.0
1A	34054	44454710	44420656	31054.0	28054	44448710	44420656	31000.0
1A	-192289	44631003	44811292	-186289.0	-180289	44619003	44811292	-186000.0
1A	-128288	44687004	44811292	-126288.0	-124288	44683004	44811292	-126000.0
1A	-52523	44768769	44811292	-47523.0	-42523	44758769	44811292	-48000.0
1A	-20218	44866518	44880736	-17218.0	-14218	44860518	44880736	-17000.0
1A	39801	44920537	44880736	36801.0	33801	44914537	44880736	37000.0
1A	-35895	45131039	45162934	-33895.0	-31895	45127039	45162934	-34000.0
1A	-25451	45283145	45304596	-23451.0	-21451	45279145	45304596	-23000.0
1A	9667	45393001	45383334	5667.0	1667	45385001	45383334	6000.0
1A	12407	45424089	45411682	8407.0	4407	45416089	45411682	8000.0
1A	149448	45561130	45411682	147448.0	145448	45557130	45411682	147000.0
1A	-238271	45770615	46004886	-236271.0	-234271	45766615	46004886	-236000.0
1A	-86372	45928514	46004886	-81372.0	-76372	45918514	46004886	-81000.0
1A	-22591	45990295	46004886	-18591.0	-14591	45982295	46004886	-19000.0
1A	15147	46037503	46022356	12147.0	9147	46031503	46022356	12000.0
1A	40760	46104304	46063544	38760.0	36760	46100304	46063544	39000.0
1A	107069	46170613	46063544	102069.0	97069	46160613	46063544	102000.0
1A	-69810	46506760	46570570	-66810.0	-63810	46500760	46570570	-67000.0
1A	-20568	46558002	46570570	-16568.0	-12568	46550002	46570570	-17000.0
1A	17007	46587577	46570570	14007.0	11007	46581577	46570570	14000.0
1A	17578	46631022	46613444	15578.0	13578	46627022	46613444	16000.0
1A	26543	46686507	46654376	26337.0	26131	46680507	46654376	26000.0
1A	-26543	46686507	46707462	-23749.0	-20955	46680507	46707462	-24000.0
1A	53587	46775531	46721944	50587.0	47587	46769531	46721944	51000.0
1A	49776	47001062	46951286	45776.0	41776	46993062	46951286	46000.0
1A	8461	47069013	47060552	6461.0	4461	47065013	47060552	6000.0
1A	54889	47115441	47060552	52889.0	50889	47111441	47060552	53000.0
1A	15256	47226540	47211284	12256.0	9256	47220540	47211284	12000.0
1A	-10670	47252060	47254730	-6670.0	-2670	47244060	47254730	-7000.0
1A	-8621	47351513	47354134	-5621.0	-2621	47345513	47354134	-6000.0
1A	9390	47638010	47628620	7390.0	5390	47634010	47628620	7000.0
1A	-23638	47671934	47689572	-20638.0	-17638	47665934	47689572	-21000.0
1A	-240413	48024003	48260416	-238413.0	-236413	48020003	48260416	-238000.0
1A	-193412	48075004	48260416	-189412.0	-185412	48067004	48260416	-189000.0
1A	-44790	48221626	48260416	-41790.0	-38790	48215626	48260416	-42000.0
1A	14646	48275062	48260416	8646.0	2646	48263062	48260416	9000.0
1A	46709	48307125	48260416	44709.0	42709	48303125	48260416	45000.0
1A	-47452	48364682	48406134	-44452.0	-41452	48358682	48406134	-44000.0
1A	21407	48427541	48406134	18407.0	15407	48421541	48406134	18000.0
1A	6824	48517050	48510226	4824.0	2824	48513050	48510226	5000.0
1A	74465	48703024	48628320	72584.5	70704	48699024	48628320	73000.0
1A	-74465	48703024	48777250	-74345.5	-74226	48699024	48777250	-74000.0
1A	-8494	48880036	48884530	-6494.0	-4494	48876036	48884530	-6000.0
1A	6523	48891053	48884530	4523.0	2523	48887053	48884530	5000.0
1A	-10292	49066208	49068500	-6292.0	-2292	49058208	49068500	-6000.0
1A	43248	49163536	49120288	38248.0	33248	49153536	49120288	38000.0
1A	14985	49261136	49243700	14210.5	13436	49257136	49243700	14000.0
1A	-14985	49261136	49273670	-13759.5	-12534	49257136	49273670	-14000.0
1A	-11537	49300555	49306092	-8537.0	-5537	49294555	49306092	-9000.0
1A	-6949	49303143	49306092	-4949.0	-2949	49299143	49306092	-5000.0
1A	74463	49380555	49306092	71463.0	68463	49374555	49306092	71000.0
1A	12780	49496901	49484026	9827.5	6875	49490901	49484026	10000.0
1A	-12780	49496901	49509586	-12732.5	-12685	49490901	49509586	-13000.0
1A	23440	49533026	49509586	21440.0	19440	49529026	49509586	21000.0
1A	54534	49685026	49630492	52534.0	50534	49681026	49630492	53000.0
1A	146073	49776565	49630492	143073.0	140073	49770565	49630492	143000.0
1A	203034	49833526	49630492	198034.0	193034	49823526	49630492	198000.0
1A	248533	49879025	49630492	246533.0	244533	49875025	49630492	247000.0
1A	265530	49896022	49630492	263530.0	261530	49892022	49630492	264000.0
1A	-95472	50115020	50202492	-91472.0	-87472	50107020	50202492	-91000.0
1A	-43035	50163457	50202492	-41035.0	-39035	50159457	50202492	-41000.0
1A	12558	50720038	50707480	10558.0	8558	50716038	50707480	11000.0
1A	-5477	50819007	50820484	-3477.0	-1477	50815007	50820484	-3000.0
1A	15620	51309072	51292342	14175.0	12730	51305072	51292342	14000.0
1A	-15620	51309072	51323582	-15065.0	-14510	51305072	51323582	-15000.0
1A	-9452	51445518	51448970	-6452.0	-3452	51439518	51448970	-6000.0
1A	16106	51675624	51659518	13106.0	10106	51669624	51659518	13000.0
1A	-11667	51868847	51874514	-8667.0	-5667	51862847	51874514	-9000.0
1A	153526	52028040	51874514	151526.0	149526	52024040	51874514	152000.0
1A	283994	52158508	51874514	280994.0	277994	52152508	51874514	281000.0
1A	427045	52301559	51874514	424045.0	421045	52295559	51874514	424000.0
1A	-416293	52405571	52817864	-414293.0	-412293	52401571	52817864	-414000.0
1A	-373783	52448081	52817864	-371783.0	-369783	52444081	52817864	-372000.0
1A	-303359	52520505	52817864	-300359.0	-297359	52514505	52817864	-300000.0
1A	-274956	52548908	52817864	-271956.0	-268956	52542908	52817864	-272000.0
1A	-210337	52613527	52817864	-207337.0	-204337	52607527	52817864	-207000.0
1A	-28440	53144020	53168460	-26440.0	-24440	53140020	53168460	-26000.0
1A	22070	53239514	53217444	19070.0	16070	53233514	53217444	19000.0
1A	-110115	53434035	53540150	-108115.0	-106115	53430035	53540150	-108000.0
1A	-57601	53488549	53540150	-54601.0	-51601	53482549	53540150	-55000.0
1A	-12649	53533501	53540150	-9649.0	-6649	53527501	53540150	-10000.0
1A	46083	53586233	53540150	44083.0	42083	53582233	53540150	44000.0
1A	6161	53833549	53827388	3161.0	161	53827549	53827388	3000.0
1A	23633	53851021	53827388	21633.0	19633	53847021	53827388	22000.0
1A	25085	53925599	53900514	22085.0	19085	53919599	53900514	22000.0
1A	-43293	54144709	54182002	-40293.0	-37293	54138709	54182002	-40000.0
1A	43560	54228400	54182002	41979.0	40398	54222400	54182002	42000.0
1A	-43560	54228400	54269122	-42141.0	-40722	54222400	54269122	-42000.0
1A	11882	54281004	54269122	7882.0	3882	54273004	54269122	8000.0
1A	-109199	54510577	54613776	-106199.0	-103199	54504577	54613776	-106000.0
1A	-90220	54527556	54613776	-88220.0	-86220	54523556	54613776	-88000.0
1A	-16138	54642374	54654512	-14138.0	-12138	54638374	54654512	-14000.0
1A	15725	54687003	54671278	13725.0	11725	54683003	54671278	14000.0
1A	21865	55329055	55307190	19865.0	17865	55325055	55307190	20000.0
1A	-42254	55447042	55483296	-39254.0	-36254	55441042	55483296	-39000.0
1A	34030	56118234	56084204	32030.0	30030	56114234	56084204	32000.0
1A	-83946	56184322	56264268	-81946.0	-79946	56180322	56264268	-82000.0
1A	15739	56280007	56264268	13739.0	11739	56276007	56264268	14000.0
1A	-239948	56630008	56865956	-237948.0	-235948	56626008	56865956	-238000.0
1A	16050	56882006	56865956	14050.0	12050	56878006	56865956	14000.0
1A	20186	57191384	57171198	17186.0	14186	57185384	57171198	17000.0
1A	20732	57319088	57298356	17732.0	14732	57313088	57298356	18000.0
1A	264134	57611004	57346870	262134.0	260134	57607004	57346870	262000.0
1A	465134	57812004	57346870	463134.0	461134	57808004	57346870	463000.0
1A	-411706	57983076	58390782	-409706.0	-407706	57979076	58390782	-410000.0
1A	-100414	58294368	58390782	-98414.0	-96414	58290368	58390782	-98000.0
1A	-86867	58309915	58390782	-83867.0	-80867	58303915	58390782	-84000.0
1A	17957	58408739	58390782	15957.0	13957	58404739	58390782	16000.0
1A	141686	58532468	58390782	139686.0	137686	58528468	58390782	140000.0
1A	-142672	58772150	58910822	-140672.0	-138672	58768150	58910822	-141000.0
1A	42181	58953003	58910822	40181.0	38181	58949003	58910822	40000.0
1A	15005	59231901	59216896	12005.0	9005	59225901	59216896	12000.0
1A	-4761	59675355	59676116	-2761.0	-761	59671355	59676116	-3000.0
1A	-349771	60216523	60560294	-346771.0	-343771	60210523	60560294	-347000.0
1A	-181973	61768175	61946148	-179973.0	-177973	61764175	61946148	-180000.0
1A	164372	62110520	61946148	161372.0	158372	62104520	61946148	161000.0
1A	15435	62293539	62278104	12435.0	9435	62287539	62278104	12000.0
2	-14488	10528204	10538692	-12488.0	-10488	10524204	10538692	-12000.0
2	-78840	10946154	11020994	-76840.0	-74840	10942154	11020994	-77000.0
2	30275	12782729	12752454	28275.0	26275	12778729	12752454	28000.0
2	-515271	13768613	14277884	-512271.0	-509271	13762613	14277884	-512000.0
2	-425093	13858791	14277884	-422093.0	-419093	13852791	14277884	-422000.0
2	-334843	13947041	14277884	-332843.0	-330843	13943041	14277884	-333000.0
2	-29357	14419005	14444362	-27357.0	-25357	14415005	14444362	-27000.0
2	40888	14485250	14444362	38888.0	36888	14481250	14444362	39000.0
2	100641	14545003	14444362	98641.0	96641	14541003	14444362	99000.0
2	267180	14711542	14444362	264180.0	261180	14705542	14444362	264000.0
2	-719569	15174933	15890502	-717569.0	-715569	15170933	15890502	-718000.0
2	-595298	15299204	15890502	-593298.0	-591298	15295204	15890502	-593000.0
2	-338525	15557977	15890502	-335525.0	-332525	15551977	15890502	-336000.0
2	-10401	16229313	16229714	-5401.0	-401	16219313	16229714	-5000.0
2	78300	16308014	16229714	76300.0	74300	16304014	16229714	76000.0
2	175075	16745921	16570846	173075.0	171075	16741921	16570846	173000.0
2	-21240	16953542	16964782	-16240.0	-11240	16943542	16964782	-16000.0
2	104229	17069011	16964782	100229.0	96229	17061011	16964782	100000.0
2	148401	17113183	16964782	146401.0	144401	17109183	16964782	146000.0
2	-229068	17233506	17456574	-226068.0	-223068	17227506	17456574	-226000.0
2	15452	17472026	17456574	13452.0	11452	17468026	17456574	13000.0
2	5785	17508039	17502254	3785.0	1785	17504039	17502254	4000.0
2	23704	17590515	17563198	22510.5	21317	17584515	17563198	23000.0
2	-23704	17590515	17610606	-21897.5	-20091	17584515	17610606	-22000.0
2	-15717	17933519	17943236	-12717.0	-9717	17927519	17943236	-13000.0
2	-29538	18205534	18229072	-26538.0	-23538	18199534	18229072	-27000.0
2	105014	18573560	18468546	102014.0	99014	18567560	18468546	102000.0
2	-66893	18627019	18689912	-64893.0	-62893	18623019	18689912	-65000.0
2	-14231	19581047	19591278	-12231.0	-10231	19577047	19591278	-12000.0
2	96087	19916065	19819978	93087.0	90087	19910065	19819978	93000.0
2	252099	20072077	19819978	250099.0	248099	20068077	19819978	250000.0
2	-58600	20724204	20778804	-56600.0	-54600	20720204	20778804	-57000.0
2	-23867	20898059	20917926	-21867.0	-19867	20894059	20917926	-22000.0
2	48556	21061324	21012768	45556.0	42556	21055324	21012768	46000.0
2	53569	21070002	21012768	53401.5	53234	21066002	21012768	53000.0
2	-53569	21070002	21119906	-51736.5	-49904	21066002	21119906	-52000.0
2	17015	21136921	21119906	14015.0	11015	21130921	21119906	14000.0
2	-6315	21457227	21459542	-4315.0	-2315	21453227	21459542	-4000.0
